household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
nonelderly_childless_hh,second_quintile,2016,7300,5200,500,800,800
nonelderly_childless_hh,second_quintile,2017,7500,5400,500,800,800
nonelderly_childless_hh,second_quintile,2018,8000,6000,500,800,800
nonelderly_childless_hh,second_quintile,2019,8000,6000,400,800,800
nonelderly_childless_hh,second_quintile,2020,12600,6500,600,900,4600
nonelderly_childless_hh,second_quintile,2021,11100,6700,800,800,2800
nonelderly_childless_hh,middle_quintile,1979,600,200,100,300,100
nonelderly_childless_hh,middle_quintile,1980,800,300,100,400,100
nonelderly_childless_hh,middle_quintile,1981,800,300,100,300,100
nonelderly_childless_hh,middle_quintile,1982,900,300,100,400,100
nonelderly_childless_hh,middle_quintile,1983,900,300,100,400,200
nonelderly_childless_hh,middle_quintile,1984,800,300,100,300,200
nonelderly_childless_hh,middle_quintile,1985,900,300,0,400,200
nonelderly_childless_hh,middle_quintile,1986,900,300,0,400,100
nonelderly_childless_hh,middle_quintile,1987,1100,400,0,400,200
nonelderly_childless_hh,middle_quintile,1988,1400,500,100,500,300
nonelderly_childless_hh,middle_quintile,1989,1400,600,100,500,300
nonelderly_childless_hh,middle_quintile,1990,1600,700,100,500,300
nonelderly_childless_hh,middle_quintile,1991,1900,900,100,600,300
nonelderly_childless_hh,middle_quintile,1992,2200,1000,100,700,400
nonelderly_childless_hh,middle_quintile,1993,2300,1100,100,700,400
nonelderly_childless_hh,middle_quintile,1994,2600,1300,100,700,500
nonelderly_childless_hh,middle_quintile,1995,2800,1400,100,700,500
nonelderly_childless_hh,middle_quintile,1996,2600,1300,100,700,500
nonelderly_childless_hh,middle_quintile,1997,2600,1400,100,600,500
nonelderly_childless_hh,middle_quintile,1998,3000,1700,100,700,400
nonelderly_childless_hh,middle_quintile,1999,3300,2100,100,800,400
nonelderly_childless_hh,middle_quintile,2000,3500,2200,100,800,400
nonelderly_childless_hh,middle_quintile,2001,3700,2300,100,800,500
nonelderly_childless_hh,middle_quintile,2002,4200,2700,100,800,500
nonelderly_childless_hh,middle_quintile,2003,4700,3100,100,900,600
nonelderly_childless_hh,middle_quintile,2004,5000,3300,200,900,600
nonelderly_childless_hh,middle_quintile,2005,4600,3100,200,800,500
nonelderly_childless_hh,middle_quintile,2006,4200,2700,100,700,600
nonelderly_childless_hh,middle_quintile,2007,4200,2700,100,700,600
nonelderly_childless_hh,middle_quintile,2008,4400,2900,200,700,600
nonelderly_childless_hh,middle_quintile,2009,5400,3400,300,1000,700
nonelderly_childless_hh,middle_quintile,2010,5600,3500,400,900,800
nonelderly_childless_hh,middle_quintile,2011,6100,3900,400,1000,800
nonelderly_childless_hh,middle_quintile,2012,6200,4100,400,1000,700
nonelderly_childless_hh,middle_quintile,2013,6200,4100,400,1000,700
nonelderly_childless_hh,middle_quintile,2014,6800,4600,400,1100,800
nonelderly_childless_hh,middle_quintile,2015,7200,5000,300,1000,800
nonelderly_childless_hh,middle_quintile,2016,7400,5200,400,1000,800
nonelderly_childless_hh,middle_quintile,2017,7700,5500,400,1000,900
nonelderly_childless_hh,middle_quintile,2018,7500,5500,300,1000,700
nonelderly_childless_hh,middle_quintile,2019,7600,5600,300,900,800
nonelderly_childless_hh,middle_quintile,2020,11800,5700,400,900,4900
nonelderly_childless_hh,middle_quintile,2021,11200,6500,600,900,3100
nonelderly_childless_hh,fourth_quintile,1979,300,100,0,100,0
nonelderly_childless_hh,fourth_quintile,1980,300,100,0,100,0
nonelderly_childless_hh,fourth_quintile,1981,300,100,0,200,0
nonelderly_childless_hh,fourth_quintile,1982,300,100,0,200,0
nonelderly_childless_hh,fourth_quintile,1983,300,100,0,200,0
nonelderly_childless_hh,fourth_quintile,1984,300,100,0,200,0
nonelderly_childless_hh,fourth_quintile,1985,300,100,0,100,0
nonelderly_childless_hh,fourth_quintile,1986,400,200,0,200,0
nonelderly_childless_hh,fourth_quintile,1987,400,200,0,200,0
nonelderly_childless_hh,fourth_quintile,1988,400,200,0,200,0
nonelderly_childless_hh,fourth_quintile,1989,500,200,0,200,100
nonelderly_childless_hh,fourth_quintile,1990,600,300,0,200,100
nonelderly_childless_hh,fourth_quintile,1991,700,400,0,300,100
nonelderly_childless_hh,fourth_quintile,1992,1000,500,0,300,100
nonelderly_childless_hh,fourth_quintile,1993,1000,500,100,300,100
nonelderly_childless_hh,fourth_quintile,1994,1100,600,0,300,200
nonelderly_childless_hh,fourth_quintile,1995,1300,700,0,400,200
nonelderly_childless_hh,fourth_quintile,1996,1000,600,0,300,100
nonelderly_childless_hh,fourth_quintile,1997,1200,700,0,300,100
nonelderly_childless_hh,fourth_quintile,1998,1200,800,0,300,100
nonelderly_childless_hh,fourth_quintile,1999,1400,900,0,300,100
nonelderly_childless_hh,fourth_quintile,2000,1400,1000,0,300,100
nonelderly_childless_hh,fourth_quintile,2001,1400,900,0,300,100
nonelderly_childless_hh,fourth_quintile,2002,1800,1200,0,400,200
nonelderly_childless_hh,fourth_quintile,2003,1800,1300,0,400,200
nonelderly_childless_hh,fourth_quintile,2004,2400,1700,100,500,200
nonelderly_childless_hh,fourth_quintile,2005,2200,1600,100,400,100
nonelderly_childless_hh,fourth_quintile,2006,2200,1400,0,400,300
nonelderly_childless_hh,fourth_quintile,2007,2200,1500,0,400,200
nonelderly_childless_hh,fourth_quintile,2008,2300,1500,100,500,200
nonelderly_childless_hh,fourth_quintile,2009,3000,1900,100,500,300
nonelderly_childless_hh,fourth_quintile,2010,3100,2000,200,600,400
nonelderly_childless_hh,fourth_quintile,2011,3300,2200,200,600,300
nonelderly_childless_hh,fourth_quintile,2012,3200,2200,100,600,300
nonelderly_childless_hh,fourth_quintile,2013,3300,2300,200,500,300
nonelderly_childless_hh,fourth_quintile,2014,3600,2600,200,600,300
nonelderly_childless_hh,fourth_quintile,2015,3900,2900,200,600,300
nonelderly_childless_hh,fourth_quintile,2016,4500,3300,200,600,400
nonelderly_childless_hh,fourth_quintile,2017,4300,3100,200,600,400
nonelderly_childless_hh,fourth_quintile,2018,4000,3100,100,500,300
nonelderly_childless_hh,fourth_quintile,2019,3800,2900,100,500,300
nonelderly_childless_hh,fourth_quintile,2020,8900,3600,300,600,4400
nonelderly_childless_hh,fourth_quintile,2021,7700,4500,400,600,2200
nonelderly_childless_hh,highest_quintile,1979,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1980,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1981,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1982,100,100,0,100,0
nonelderly_childless_hh,highest_quintile,1983,100,0,0,100,0
nonelderly_childless_hh,highest_quintile,1984,200,0,0,100,0
nonelderly_childless_hh,highest_quintile,1985,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1986,100,100,0,100,0
nonelderly_childless_hh,highest_quintile,1987,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1988,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1989,200,100,0,100,0
nonelderly_childless_hh,highest_quintile,1990,300,100,0,100,0
nonelderly_childless_hh,highest_quintile,1991,300,100,0,100,0
nonelderly_childless_hh,highest_quintile,1992,400,200,0,200,0
nonelderly_childless_hh,highest_quintile,1993,500,200,0,200,0
nonelderly_childless_hh,highest_quintile,1994,500,300,0,200,0
nonelderly_childless_hh,highest_quintile,1995,400,200,0,100,0
nonelderly_childless_hh,highest_quintile,1996,500,300,0,100,100
nonelderly_childless_hh,highest_quintile,1997,500,300,0,100,0
nonelderly_childless_hh,highest_quintile,1998,500,300,0,100,0
nonelderly_childless_hh,highest_quintile,1999,500,300,0,100,0
nonelderly_childless_hh,highest_quintile,2000,500,300,0,100,0
nonelderly_childless_hh,highest_quintile,2001,500,400,0,100,0
nonelderly_childless_hh,highest_quintile,2002,600,400,0,100,0
nonelderly_childless_hh,highest_quintile,2003,700,500,0,100,0
nonelderly_childless_hh,highest_quintile,2004,700,500,0,200,0
nonelderly_childless_hh,highest_quintile,2005,800,600,0,200,0
nonelderly_childless_hh,highest_quintile,2006,700,500,0,200,0
nonelderly_childless_hh,highest_quintile,2007,700,500,0,100,0
nonelderly_childless_hh,highest_quintile,2008,700,500,0,100,0
nonelderly_childless_hh,highest_quintile,2009,900,700,0,100,100
nonelderly_childless_hh,highest_quintile,2010,900,700,0,200,0
nonelderly_childless_hh,highest_quintile,2011,1100,800,0,200,100
nonelderly_childless_hh,highest_quintile,2012,1100,800,0,200,100
nonelderly_childless_hh,highest_quintile,2013,900,700,0,100,100
nonelderly_childless_hh,highest_quintile,2014,1200,900,0,200,100
nonelderly_childless_hh,highest_quintile,2015,1400,1100,0,200,100
nonelderly_childless_hh,highest_quintile,2016,1700,1400,100,200,100
nonelderly_childless_hh,highest_quintile,2017,1600,1300,0,200,100
nonelderly_childless_hh,highest_quintile,2018,1300,1100,0,100,100
nonelderly_childless_hh,highest_quintile,2019,1700,1300,0,200,100
nonelderly_childless_hh,highest_quintile,2020,4700,1600,100,200,2800
nonelderly_childless_hh,highest_quintile,2021,3100,1600,100,200,1200
nonelderly_childless_hh,percentiles_81_90,1979,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1980,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1981,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1982,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1983,100,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1984,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1985,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1986,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1987,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1988,200,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1989,300,100,0,100,0
nonelderly_childless_hh,percentiles_81_90,1990,300,200,0,100,0
nonelderly_childless_hh,percentiles_81_90,1991,300,200,0,100,0
nonelderly_childless_hh,percentiles_81_90,1992,500,300,0,200,0
nonelderly_childless_hh,percentiles_81_90,1993,700,300,0,300,100
nonelderly_childless_hh,percentiles_81_90,1994,600,400,0,200,0
nonelderly_childless_hh,percentiles_81_90,1995,500,300,0,100,0
nonelderly_childless_hh,percentiles_81_90,1996,600,300,0,200,100
nonelderly_childless_hh,percentiles_81_90,1997,500,400,0,100,0
nonelderly_childless_hh,percentiles_81_90,1998,600,400,0,100,0
nonelderly_childless_hh,percentiles_81_90,1999,700,500,0,200,0
nonelderly_childless_hh,percentiles_81_90,2000,600,400,0,100,0
nonelderly_childless_hh,percentiles_81_90,2001,600,400,0,100,0
nonelderly_childless_hh,percentiles_81_90,2002,800,600,0,200,0
nonelderly_childless_hh,percentiles_81_90,2003,900,600,0,200,0
nonelderly_childless_hh,percentiles_81_90,2004,1100,800,0,300,0
nonelderly_childless_hh,percentiles_81_90,2005,900,700,0,200,0
nonelderly_childless_hh,percentiles_81_90,2006,900,700,0,200,100
nonelderly_childless_hh,percentiles_81_90,2007,1000,700,0,200,100
nonelderly_childless_hh,percentiles_81_90,2008,800,600,0,200,0
nonelderly_childless_hh,percentiles_81_90,2009,1200,900,0,200,100
nonelderly_childless_hh,percentiles_81_90,2010,1100,800,0,200,100
nonelderly_childless_hh,percentiles_81_90,2011,1400,1000,0,200,100
nonelderly_childless_hh,percentiles_81_90,2012,1500,1100,0,300,100
nonelderly_childless_hh,percentiles_81_90,2013,1200,900,0,200,100
nonelderly_childless_hh,percentiles_81_90,2014,1500,1200,0,200,100
nonelderly_childless_hh,percentiles_81_90,2015,1800,1400,100,300,100
nonelderly_childless_hh,percentiles_81_90,2016,2100,1700,100,300,100
nonelderly_childless_hh,percentiles_81_90,2017,2200,1700,100,300,100
nonelderly_childless_hh,percentiles_81_90,2018,1700,1400,100,200,100
nonelderly_childless_hh,percentiles_81_90,2019,2000,1600,100,300,100
nonelderly_childless_hh,percentiles_81_90,2020,6000,2100,100,300,3500
nonelderly_childless_hh,percentiles_81_90,2021,3800,2000,200,200,1400
nonelderly_childless_hh,percentiles_91_95,1979,100,0,0,0,0
nonelderly_childless_hh,percentiles_91_95,1980,100,0,0,100,0
nonelderly_childless_hh,percentiles_91_95,1981,200,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1982,100,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1983,100,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1984,100,0,0,100,0
nonelderly_childless_hh,percentiles_91_95,1985,200,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1986,100,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1987,100,0,0,100,0
nonelderly_childless_hh,percentiles_91_95,1988,100,100,0,0,0
nonelderly_childless_hh,percentiles_91_95,1989,200,100,0,100,0
nonelderly_childless_hh,percentiles_91_95,1990,400,200,0,100,100
nonelderly_childless_hh,percentiles_91_95,1991,300,200,0,200,0
nonelderly_childless_hh,percentiles_91_95,1992,400,200,0,200,0
nonelderly_childless_hh,percentiles_91_95,1993,300,200,0,100,0
nonelderly_childless_hh,percentiles_91_95,1994,500,300,0,200,100
nonelderly_childless_hh,percentiles_91_95,1995,400,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,1996,500,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,1997,400,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,1998,500,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,1999,400,200,0,100,0
nonelderly_childless_hh,percentiles_91_95,2000,500,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,2001,500,400,0,100,0
nonelderly_childless_hh,percentiles_91_95,2002,500,400,0,100,0
nonelderly_childless_hh,percentiles_91_95,2003,700,600,0,100,0
nonelderly_childless_hh,percentiles_91_95,2004,400,300,0,100,0
nonelderly_childless_hh,percentiles_91_95,2005,700,500,0,100,0
nonelderly_childless_hh,percentiles_91_95,2006,600,500,0,200,0
nonelderly_childless_hh,percentiles_91_95,2007,600,400,0,100,0
nonelderly_childless_hh,percentiles_91_95,2008,700,500,0,100,100
nonelderly_childless_hh,percentiles_91_95,2009,600,400,0,100,0
nonelderly_childless_hh,percentiles_91_95,2010,1100,800,0,300,0
nonelderly_childless_hh,percentiles_91_95,2011,800,700,0,100,100
nonelderly_childless_hh,percentiles_91_95,2012,1000,700,0,200,100
nonelderly_childless_hh,percentiles_91_95,2013,800,700,0,100,0
nonelderly_childless_hh,percentiles_91_95,2014,1100,800,0,100,100
nonelderly_childless_hh,percentiles_91_95,2015,1200,900,0,100,100
nonelderly_childless_hh,percentiles_91_95,2016,1400,1200,0,200,100
nonelderly_childless_hh,percentiles_91_95,2017,1100,900,0,100,100
nonelderly_childless_hh,percentiles_91_95,2018,900,800,0,100,100
nonelderly_childless_hh,percentiles_91_95,2019,1600,1200,0,200,100
nonelderly_childless_hh,percentiles_91_95,2020,3900,1300,100,200,2400
nonelderly_childless_hh,percentiles_91_95,2021,2800,1400,100,200,1100
nonelderly_childless_hh,percentiles_96_99,1979,100,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1980,100,0,0,100,0
nonelderly_childless_hh,percentiles_96_99,1981,100,0,0,100,0
nonelderly_childless_hh,percentiles_96_99,1982,100,100,0,0,0
nonelderly_childless_hh,percentiles_96_99,1983,100,0,0,100,0
nonelderly_childless_hh,percentiles_96_99,1984,100,0,0,100,0
nonelderly_childless_hh,percentiles_96_99,1985,100,0,0,100,0
nonelderly_childless_hh,percentiles_96_99,1986,100,0,0,0,0
nonelderly_childless_hh,percentiles_96_99,1987,200,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1988,400,100,0,100,200
nonelderly_childless_hh,percentiles_96_99,1989,200,100,0,100,100
nonelderly_childless_hh,percentiles_96_99,1990,300,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1991,200,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1992,200,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1993,300,100,0,100,0
nonelderly_childless_hh,percentiles_96_99,1994,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,1995,300,200,0,0,0
nonelderly_childless_hh,percentiles_96_99,1996,300,200,0,100,100
nonelderly_childless_hh,percentiles_96_99,1997,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,1998,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,1999,300,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2000,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,2001,400,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2002,200,200,0,0,0
nonelderly_childless_hh,percentiles_96_99,2003,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,2004,300,200,0,100,0
nonelderly_childless_hh,percentiles_96_99,2005,500,400,0,100,0
nonelderly_childless_hh,percentiles_96_99,2006,300,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2007,400,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2008,400,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2009,700,500,0,100,0
nonelderly_childless_hh,percentiles_96_99,2010,400,300,0,100,0
nonelderly_childless_hh,percentiles_96_99,2011,700,500,0,100,0
nonelderly_childless_hh,percentiles_96_99,2012,500,400,0,100,0
nonelderly_childless_hh,percentiles_96_99,2013,400,300,0,0,0
nonelderly_childless_hh,percentiles_96_99,2014,700,600,0,100,0
nonelderly_childless_hh,percentiles_96_99,2015,800,700,0,100,0
nonelderly_childless_hh,percentiles_96_99,2016,1200,900,0,200,0
nonelderly_childless_hh,percentiles_96_99,2017,900,800,0,100,100
nonelderly_childless_hh,percentiles_96_99,2018,900,700,0,100,100
nonelderly_childless_hh,percentiles_96_99,2019,1100,900,0,100,0
nonelderly_childless_hh,percentiles_96_99,2020,2900,1000,0,100,1800
nonelderly_childless_hh,percentiles_96_99,2021,2000,1000,100,100,800
nonelderly_childless_hh,top_1_percent,1979,100,0,0,0,0
nonelderly_childless_hh,top_1_percent,1980,100,0,0,100,0
nonelderly_childless_hh,top_1_percent,1981,200,100,0,100,0
nonelderly_childless_hh,top_1_percent,1982,100,100,0,100,0
nonelderly_childless_hh,top_1_percent,1983,0,0,0,0,0
nonelderly_childless_hh,top_1_percent,1984,200,0,0,100,0
nonelderly_childless_hh,top_1_percent,1985,100,0,0,0,0
nonelderly_childless_hh,top_1_percent,1986,0,0,0,0,0
nonelderly_childless_hh,top_1_percent,1987,200,100,0,100,0
nonelderly_childless_hh,top_1_percent,1988,200,100,0,0,0
nonelderly_childless_hh,top_1_percent,1989,200,100,0,0,0
nonelderly_childless_hh,top_1_percent,1990,200,100,0,100,0
nonelderly_childless_hh,top_1_percent,1991,200,100,0,100,0
nonelderly_childless_hh,top_1_percent,1992,100,0,0,0,0
nonelderly_childless_hh,top_1_percent,1993,300,200,0,100,0
nonelderly_childless_hh,top_1_percent,1994,300,200,0,100,0
nonelderly_childless_hh,top_1_percent,1995,200,100,0,0,0
nonelderly_childless_hh,top_1_percent,1996,100,100,0,0,0
nonelderly_childless_hh,top_1_percent,1997,100,100,0,0,0
nonelderly_childless_hh,top_1_percent,1998,200,200,0,0,0
nonelderly_childless_hh,top_1_percent,1999,200,100,0,100,0
nonelderly_childless_hh,top_1_percent,2000,300,200,0,100,0
nonelderly_childless_hh,top_1_percent,2001,200,200,0,0,0
nonelderly_childless_hh,top_1_percent,2002,400,300,0,100,0
nonelderly_childless_hh,top_1_percent,2003,300,200,0,100,0
nonelderly_childless_hh,top_1_percent,2004,300,200,0,100,0
nonelderly_childless_hh,top_1_percent,2005,300,300,0,0,0
nonelderly_childless_hh,top_1_percent,2006,400,200,0,100,0
nonelderly_childless_hh,top_1_percent,2007,500,400,0,100,0
nonelderly_childless_hh,top_1_percent,2008,200,200,0,0,0
nonelderly_childless_hh,top_1_percent,2009,400,300,0,0,0
nonelderly_childless_hh,top_1_percent,2010,500,400,0,100,0
nonelderly_childless_hh,top_1_percent,2011,600,400,0,100,0
nonelderly_childless_hh,top_1_percent,2012,700,500,0,200,0
nonelderly_childless_hh,top_1_percent,2013,700,700,0,0,0
nonelderly_childless_hh,top_1_percent,2014,600,500,0,100,0
nonelderly_childless_hh,top_1_percent,2015,800,600,0,100,0
nonelderly_childless_hh,top_1_percent,2016,900,800,0,100,100
nonelderly_childless_hh,top_1_percent,2017,1300,1100,100,100,100
nonelderly_childless_hh,top_1_percent,2018,1100,1000,0,0,100
nonelderly_childless_hh,top_1_percent,2019,900,700,0,100,100
nonelderly_childless_hh,top_1_percent,2020,1700,600,0,0,1100
nonelderly_childless_hh,top_1_percent,2021,1800,900,100,100,800
